Código Operação;Data de Entrada;Valor Produtos;Num docorigem
5101;11/03/2015;734;
5100;08/08/2019;2383.8;
5100;08/08/2019;2383.8;
5101;12/05/2017;1403.15;
5120;03/02/2020;800;
5101;11/06/2012;5184.55;
5101;02/09/2019;3705.22;030145
5100;31/10/2022;5300;
5100;21/07/2011;210;
5101;08/09/2017;17998.59;
5101;08/09/2017;17998.59;
5101;08/09/2017;17998.59;
5101;08/09/2017;17998.59;
5101;08/09/2017;17998.59;
5101;10/12/2012;529.67;
5101;09/02/2012;42621.2;
5101;09/10/2019;2784;030324
5101;24/10/2019;38000;030569
5100;21/07/2011;210;
5101;03/05/2012;521.76;
5101;03/05/2012;521.76;
5197;04/11/2019;2400;027651
5197;04/11/2019;2400;028194
5197;04/11/2019;2400;029401
5101;21/11/2011;6363.04;
5102;07/11/2019;933.3;028707
5102;22/04/2019;2245.29;
5101;18/12/2019;299.29;028667
5101;23/01/2019;8220.4;027986
5101;23/01/2019;8220.4;027986
5101;23/01/2019;8220.4;027986
5101;24/01/2019;2553.05;027753
5101;25/01/2019;1599.37;027724
5101;25/01/2019;1599.37;027724
5101;25/01/2019;1599.37;027724
5102;31/01/2019;2352.15;027650
5135;03/01/2019;47553.98;027880
5135;10/01/2019;2782.42;027870
5101;19/12/2019;31844.16;030885
5101;19/12/2019;31844.16;030885
5102;06/12/2019;391.43;030728
5101;11/03/2015;734;
5102;27/07/2022;45.94;
5100;06/05/2016;7500;019362
5101;22/08/2014;3300;013648
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;05/01/2021;1200;
5100;26/08/2019;1191.9;
5102;14/08/2023;173;
5101;19/08/2011;1480;
5101;19/08/2011;1480;002303
5101;19/08/2011;1480;
5101;31/08/2011;2191.83;
5109;04/03/2020;116000;
5120;19/12/2019;1080.28;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;27/09/2011;7500;
5101;21/11/2011;6363.04;
5116;23/01/2024;94;
5101;21/11/2011;6363.04;
5102;27/07/2022;45.94;
5102;27/07/2022;45.94;
5101;02/12/2011;161.71;
5101;02/12/2011;161.71;
5101;02/12/2011;161.71;
5102;07/02/2019;1882.08;
5102;07/02/2019;1882.08;
5101;11/08/2017;20413.06;
5101;11/08/2017;20413.06;
5101;11/08/2017;20413.06;
5101;11/08/2017;20413.06;
5101;11/08/2017;20413.06;
5101;11/08/2017;20413.06;
5101;11/08/2017;20413.06;
5102;26/08/2020;5321;
5102;18/11/2025;3801.06;
5101;09/02/2012;42621.2;004524
5101;05/07/2016;826.22;019316
5101;11/06/2012;5184.55;
5101;11/06/2012;5184.55;
5101;26/02/2020;897.1;031118
5109;04/03/2020;116000;
5101;03/05/2012;521.76;
5102;29/04/2020;1407.78;
5109;04/03/2020;116000;031585
5109;04/03/2020;116000;031585
5109;04/03/2020;116000;031585
5197;11/03/2020;166.46;
5101;17/05/2013;693.98;
5101;19/08/2011;1480;
5102;01/10/2025;2417.57;
5120;19/12/2019;1080.28;
5102;25/03/2020;1354.46;031581
5102;25/03/2020;3753.97;031684
5106;01/12/2025;0;
5106;01/12/2025;0;
5102;26/08/2021;2950;
5106;05/12/2025;0;
5102;29/04/2020;1407.78;049060
5102;29/04/2020;1407.78;
5102;29/04/2020;1407.78;049060
5102;29/04/2020;1407.78;049060
5102;29/04/2020;1407.78;049060
5102;29/04/2020;1407.78;049060
5102;29/04/2020;1407.78;049060
5102;26/08/2020;5321;
5106;09/12/2025;0;
5106;09/12/2025;0;
5106;11/12/2025;0;
5106;15/12/2025;0;
5106;15/12/2025;0;
5102;26/08/2020;5321;
5106;16/12/2025;0;
5106;04/11/2025;0;
5101;04/11/2025;2397.89;048095
5106;04/11/2025;0;
5102;05/11/2025;484261.49;048756
5102;26/08/2020;5321;
5101;07/11/2025;142314.92;048207
5101;07/11/2025;142314.92;048207
5101;07/11/2025;142314.92;048207
5101;07/11/2025;142314.92;048207
5101;07/11/2025;142314.92;048207
5101;07/11/2025;142314.92;048207
5101;07/11/2025;56836.27;048208
5101;07/11/2025;56836.27;048208
5101;07/11/2025;56836.27;048208
5101;07/11/2025;56836.27;048208
5101;07/11/2025;56836.27;048208
5101;07/11/2025;56836.27;048208
5101;07/11/2025;56836.27;048208
5106;07/11/2025;0;
5106;07/11/2025;0;
5106;07/11/2025;0;
5106;07/11/2025;0;
5106;11/11/2025;0;
5106;11/11/2025;0;
5106;11/11/2025;0;
5106;11/11/2025;0;
5101;12/11/2025;7321.53;048678
5102;26/06/2020;1510.61;
5101;14/06/2017;963.12;
5102;18/11/2025;3801.06;047916
5106;19/11/2025;0;
5106;19/11/2025;0;
5106;19/11/2025;0;
5106;19/11/2025;0;
5106;19/11/2025;0;
5106;19/11/2025;0;
5101;11/03/2015;734;
5100;25/11/2025;2650;
5100;25/11/2025;2650;
5106;25/11/2025;0;
5106;28/11/2025;0;
5106;28/11/2025;0;
5128;28/11/2025;2984.02;
